"Utility_Bank";"Utility_Insurance";"Type";"Score"
"0.3729";"0.47850000000000004";"additiveScore";"0.4257"
"0.3729";"0.47850000000000004";"nashbargainScore";"0.17843265000000003"
"0.3729";"0.47850000000000004";"rksScore";"0.7793103448275862"
"0.3729";"0.3861";"additiveScore";"0.3795"
"0.3729";"0.3861";"nashbargainScore";"0.14397669"
"0.3729";"0.3861";"rksScore";"0.9658119658119658"
"0.3729";"0.396";"additiveScore";"0.38445"
"0.3729";"0.396";"nashbargainScore";"0.1476684"
"0.3729";"0.396";"rksScore";"0.9416666666666667"
"0.3729";"0.3861";"additiveScore";"0.3795"
"0.3729";"0.3861";"nashbargainScore";"0.14397669"
"0.3729";"0.3861";"rksScore";"0.9658119658119658"
"0.3729";"0.5214000000000001";"additiveScore";"0.44715000000000005"
"0.3729";"0.5214000000000001";"nashbargainScore";"0.19443006000000004"
"0.3729";"0.5214000000000001";"rksScore";"0.7151898734177214"
"0.3729";"0.3894";"additiveScore";"0.38115"
"0.3729";"0.3894";"nashbargainScore";"0.14520726"
"0.3729";"0.3894";"rksScore";"0.9576271186440678"
"0.3729";"0.561";"additiveScore";"0.46695000000000003"
"0.3729";"0.561";"nashbargainScore";"0.20919690000000002"
"0.3729";"0.561";"rksScore";"0.6647058823529411"
"0.3729";"0.5016";"additiveScore";"0.43725"
"0.3729";"0.5016";"nashbargainScore";"0.18704664000000001"
"0.3729";"0.5016";"rksScore";"0.7434210526315789"
"0.3729";"0.528";"additiveScore";"0.45045"
"0.3729";"0.528";"nashbargainScore";"0.19689120000000002"
"0.3729";"0.528";"rksScore";"0.7062499999999999"
"0.3729";"0.42240000000000005";"additiveScore";"0.39765000000000006"
"0.3729";"0.42240000000000005";"nashbargainScore";"0.15751296000000004"
"0.3729";"0.42240000000000005";"rksScore";"0.8828124999999999"
"0.3729";"0.528";"additiveScore";"0.45045"
"0.3729";"0.528";"nashbargainScore";"0.19689120000000002"
"0.3729";"0.528";"rksScore";"0.7062499999999999"
"0.3729";"0.6336";"additiveScore";"0.50325"
"0.3729";"0.6336";"nashbargainScore";"0.23626944000000002"
"0.3729";"0.6336";"rksScore";"0.5885416666666666"
"0.3729";"0.47850000000000004";"additiveScore";"0.4257"
"0.3729";"0.47850000000000004";"nashbargainScore";"0.17843265000000003"
"0.3729";"0.47850000000000004";"rksScore";"0.7793103448275862"
"0.3729";"0.3729";"additiveScore";"0.3729"
"0.3729";"0.3729";"nashbargainScore";"0.13905441000000002"
"0.3729";"0.3729";"rksScore";"1.0"
"0.3729";"0.40260000000000007";"additiveScore";"0.38775000000000004"
"0.3729";"0.40260000000000007";"nashbargainScore";"0.15012954000000003"
"0.3729";"0.40260000000000007";"rksScore";"0.9262295081967212"
"0.3729";"0.5478000000000001";"additiveScore";"0.46035000000000004"
"0.3729";"0.5478000000000001";"nashbargainScore";"0.20427462000000002"
"0.3729";"0.5478000000000001";"rksScore";"0.680722891566265"
"0.3729";"0.6303000000000001";"additiveScore";"0.5016"
"0.3729";"0.6303000000000001";"nashbargainScore";"0.23503887000000004"
"0.3729";"0.6303000000000001";"rksScore";"0.5916230366492146"
"0.3729";"0.5346";"additiveScore";"0.45375"
"0.3729";"0.5346";"nashbargainScore";"0.19935234"
"0.3729";"0.5346";"rksScore";"0.697530864197531"
"0.3729";"0.5742";"additiveScore";"0.47355"
"0.3729";"0.5742";"nashbargainScore";"0.21411918000000002"
"0.3729";"0.5742";"rksScore";"0.6494252873563218"
"0.3729";"0.37620000000000003";"additiveScore";"0.37455000000000005"
"0.3729";"0.37620000000000003";"nashbargainScore";"0.14028498"
"0.3729";"0.37620000000000003";"rksScore";"0.9912280701754386"
"0.3729";"0.3597";"additiveScore";"0.3663"
"0.3729";"0.3597";"nashbargainScore";"0.13413213000000002"
"0.3729";"0.3597";"rksScore";"0.9646017699115045"
"0.3729";"0.41910000000000003";"additiveScore";"0.396"
"0.3729";"0.41910000000000003";"nashbargainScore";"0.15628239000000002"
"0.3729";"0.41910000000000003";"rksScore";"0.889763779527559"
"0.3729";"0.40260000000000007";"additiveScore";"0.38775000000000004"
"0.3729";"0.40260000000000007";"nashbargainScore";"0.15012954000000003"
"0.3729";"0.40260000000000007";"rksScore";"0.9262295081967212"
"0.3729";"0.43560000000000004";"additiveScore";"0.40425"
"0.3729";"0.43560000000000004";"nashbargainScore";"0.16243524"
"0.3729";"0.43560000000000004";"rksScore";"0.856060606060606"
"0.3729";"0.6039000000000001";"additiveScore";"0.48840000000000006"
"0.3729";"0.6039000000000001";"nashbargainScore";"0.22519431000000004"
"0.3729";"0.6039000000000001";"rksScore";"0.6174863387978141"
"0.3729";"0.37950000000000006";"additiveScore";"0.37620000000000003"
"0.3729";"0.37950000000000006";"nashbargainScore";"0.14151555000000002"
"0.3729";"0.37950000000000006";"rksScore";"0.9826086956521738"
"0.3729";"0.6303000000000001";"additiveScore";"0.5016"
"0.3729";"0.6303000000000001";"nashbargainScore";"0.23503887000000004"
"0.3729";"0.6303000000000001";"rksScore";"0.5916230366492146"
"0.3729";"0.6567000000000001";"additiveScore";"0.5148"
