"Utility_Bank";"Utility_Insurance";"Type";"Score"
"0.4158";"0.4455";"additiveScore";"0.43065"
"0.4158";"0.4455";"nashbargainScore";"0.1852389"
"0.4158";"0.4455";"rksScore";"0.9333333333333333"
"0.4158";"0.5577";"additiveScore";"0.48675"
"0.4158";"0.5577";"nashbargainScore";"0.23189166"
"0.4158";"0.5577";"rksScore";"0.7455621301775148"
"0.4158";"0.5841000000000001";"additiveScore";"0.49995"
"0.4158";"0.5841000000000001";"nashbargainScore";"0.24286878000000003"
"0.4158";"0.5841000000000001";"rksScore";"0.7118644067796609"
"0.4158";"0.5049";"additiveScore";"0.46035000000000004"
"0.4158";"0.5049";"nashbargainScore";"0.20993742"
"0.4158";"0.5049";"rksScore";"0.8235294117647058"
"0.4158";"0.363";"additiveScore";"0.38939999999999997"
"0.4158";"0.363";"nashbargainScore";"0.1509354"
"0.4158";"0.363";"rksScore";"0.873015873015873"
"0.4158";"0.6369";"additiveScore";"0.52635"
"0.4158";"0.6369";"nashbargainScore";"0.26482302"
"0.4158";"0.6369";"rksScore";"0.6528497409326425"
"0.4158";"0.3762";"additiveScore";"0.396"
"0.4158";"0.3762";"nashbargainScore";"0.15642396"
"0.4158";"0.3762";"rksScore";"0.9047619047619047"
"0.4158";"0.5973";"additiveScore";"0.5065500000000001"
"0.4158";"0.5973";"nashbargainScore";"0.24835734000000004"
"0.4158";"0.5973";"rksScore";"0.6961325966850828"
"0.4158";"0.6006";"additiveScore";"0.5082"
"0.4158";"0.6006";"nashbargainScore";"0.24972948"
"0.4158";"0.6006";"rksScore";"0.6923076923076923"
"0.4158";"0.5643";"additiveScore";"0.49005"
"0.4158";"0.5643";"nashbargainScore";"0.23463594000000002"
"0.4158";"0.5643";"rksScore";"0.7368421052631579"
"0.4158";"0.66";"additiveScore";"0.5379"
"0.4158";"0.66";"nashbargainScore";"0.274428"
"0.4158";"0.66";"rksScore";"0.63"
"0.4158";"0.495";"additiveScore";"0.4554"
"0.4158";"0.495";"nashbargainScore";"0.205821"
"0.4158";"0.495";"rksScore";"0.84"
"0.4158";"0.4818";"additiveScore";"0.4488"
"0.4158";"0.4818";"nashbargainScore";"0.20033244"
"0.4158";"0.4818";"rksScore";"0.863013698630137"
"0.4158";"0.4851";"additiveScore";"0.45045"
"0.4158";"0.4851";"nashbargainScore";"0.20170458"
"0.4158";"0.4851";"rksScore";"0.8571428571428572"
"0.4158";"0.5082";"additiveScore";"0.46199999999999997"
"0.4158";"0.5082";"nashbargainScore";"0.21130956"
"0.4158";"0.5082";"rksScore";"0.8181818181818182"
"0.4158";"0.6435";"additiveScore";"0.52965"
"0.4158";"0.6435";"nashbargainScore";"0.2675673"
"0.4158";"0.6435";"rksScore";"0.6461538461538462"
"0.4158";"0.4026";"additiveScore";"0.4092"
"0.4158";"0.4026";"nashbargainScore";"0.16740108"
"0.4158";"0.4026";"rksScore";"0.9682539682539683"
"0.4158";"0.6303000000000001";"additiveScore";"0.52305"
"0.4158";"0.6303000000000001";"nashbargainScore";"0.26207874000000003"
"0.4158";"0.6303000000000001";"rksScore";"0.6596858638743455"
"0.4158";"0.3861";"additiveScore";"0.40095000000000003"
"0.4158";"0.3861";"nashbargainScore";"0.16054038"
"0.4158";"0.3861";"rksScore";"0.9285714285714286"
"0.4158";"0.5808";"additiveScore";"0.49829999999999997"
"0.4158";"0.5808";"nashbargainScore";"0.24149663999999998"
"0.4158";"0.5808";"rksScore";"0.7159090909090909"
"0.4158";"0.4125";"additiveScore";"0.41415"
"0.4158";"0.4125";"nashbargainScore";"0.1715175"
"0.4158";"0.4125";"rksScore";"0.992063492063492"
"0.4158";"0.5808";"additiveScore";"0.49829999999999997"
"0.4158";"0.5808";"nashbargainScore";"0.24149663999999998"
"0.4158";"0.5808";"rksScore";"0.7159090909090909"
"0.4158";"0.528";"additiveScore";"0.4719"
"0.4158";"0.528";"nashbargainScore";"0.2195424"
"0.4158";"0.528";"rksScore";"0.7875"
"0.4158";"0.5445";"additiveScore";"0.48014999999999997"
"0.4158";"0.5445";"nashbargainScore";"0.2264031"
"0.4158";"0.5445";"rksScore";"0.7636363636363637"
"0.4158";"0.4752";"additiveScore";"0.4455"
"0.4158";"0.4752";"nashbargainScore";"0.19758816"
"0.4158";"0.4752";"rksScore";"0.875"
"0.4158";"0.5907";"additiveScore";"0.50325"
"0.4158";"0.5907";"nashbargainScore";"0.24561306"
"0.4158";"0.5907";"rksScore";"0.7039106145251397"
"0.4158";"0.4356";"additiveScore";"0.42569999999999997"
"0.4158";"0.4356";"nashbargainScore";"0.18112248"
"0.4158";"0.4356";"rksScore";"0.9545454545454546"
"0.4158";"0.6039";"additiveScore";"0.50985"
"0.4158";"0.6039";"nashbargainScore";"0.25110162"
"0.4158";"0.6039";"rksScore";"0.6885245901639344"
"0.4158";"0.6567000000000001";"additiveScore";"0.53625"
"0.4158";"0.6567000000000001";"nashbargainScore";"0.27305586000000004"
"0.4158";"0.6567000000000001";"rksScore";"0.6331658291457286"
"0.4158";"0.4917";"additiveScore";"0.45375"
"0.4158";"0.4917";"nashbargainScore";"0.20444886"
"0.4158";"0.4917";"rksScore";"0.8456375838926175"
"0.4158";"0.38280000000000003";"additiveScore";"0.3993"
"0.4158";"0.38280000000000003";"nashbargainScore";"0.15916824000000002"
"0.4158";"0.38280000000000003";"rksScore";"0.9206349206349207"
"0.4158";"0.6501";"additiveScore";"0.53295"
"0.4158";"0.6501";"nashbargainScore";"0.27031158"
"0.4158";"0.6501";"rksScore";"0.6395939086294417"
"0.4158";"0.5016";"additiveScore";"0.4587"
"0.4158";"0.5016";"nashbargainScore";"0.20856528000000002"
"0.4158";"0.5016";"rksScore";"0.8289473684210525"
"0.4158";"0.5412";"additiveScore";"0.47850000000000004"
"0.4158";"0.5412";"nashbargainScore";"0.22503096"
"0.4158";"0.5412";"rksScore";"0.7682926829268293"
"0.4158";"0.6567000000000001";"additiveScore";"0.53625"
"0.4158";"0.6567000000000001";"nashbargainScore";"0.27305586000000004"
"0.4158";"0.6567000000000001";"rksScore";"0.6331658291457286"
"0.4158";"0.5082";"additiveScore";"0.46199999999999997"
"0.4158";"0.5082";"nashbargainScore";"0.21130956"
"0.4158";"0.5082";"rksScore";"0.8181818181818182"
"0.4158";"0.6171";"additiveScore";"0.51645"
"0.4158";"0.6171";"nashbargainScore";"0.25659018"
"0.4158";"0.6171";"rksScore";"0.6737967914438503"
"0.4158";"0.4851";"additiveScore";"0.45045"
"0.4158";"0.4851";"nashbargainScore";"0.20170458"
"0.4158";"0.4851";"rksScore";"0.8571428571428572"
"0.4158";"0.5577";"additiveScore";"0.48675"
"0.4158";"0.5577";"nashbargainScore";"0.23189166"
"0.4158";"0.5577";"rksScore";"0.7455621301775148"
"0.4158";"0.3564";"additiveScore";"0.3861"
"0.4158";"0.3564";"nashbargainScore";"0.14819112"
"0.4158";"0.3564";"rksScore";"0.8571428571428571"
"0.4158";"0.6204000000000001";"additiveScore";"0.5181"
"0.4158";"0.6204000000000001";"nashbargainScore";"0.25796232"
"0.4158";"0.6204000000000001";"rksScore";"0.6702127659574467"
"0.4158";"0.44220000000000004";"additiveScore";"0.42900000000000005"
"0.4158";"0.44220000000000004";"nashbargainScore";"0.18386676000000002"
"0.4158";"0.44220000000000004";"rksScore";"0.9402985074626865"
"0.4158";"0.6402";"additiveScore";"0.528"
"0.4158";"0.6402";"nashbargainScore";"0.26619516"
"0.4158";"0.6402";"rksScore";"0.6494845360824743"
"0.4158";"0.5246999999999999";"additiveScore";"0.47024999999999995"
"0.4158";"0.5246999999999999";"nashbargainScore";"0.21817025999999998"
"0.4158";"0.5246999999999999";"rksScore";"0.7924528301886793"
"0.4158";"0.6072";"additiveScore";"0.5115"
"0.4158";"0.6072";"nashbargainScore";"0.25247376"
"0.4158";"0.6072";"rksScore";"0.6847826086956522"
"0.4158";"0.38939999999999997";"additiveScore";"0.40259999999999996"
"0.4158";"0.38939999999999997";"nashbargainScore";"0.16191251999999998"
"0.4158";"0.38939999999999997";"rksScore";"0.9365079365079364"
"0.4158";"0.4818";"additiveScore";"0.4488"
"0.4158";"0.4818";"nashbargainScore";"0.20033244"
"0.4158";"0.4818";"rksScore";"0.863013698630137"
"0.4158";"0.40590000000000004";"additiveScore";"0.41085000000000005"
"0.4158";"0.40590000000000004";"nashbargainScore";"0.16877322000000003"
"0.4158";"0.40590000000000004";"rksScore";"0.9761904761904763"
"0.4158";"0.4455";"additiveScore";"0.43065"
"0.4158";"0.4455";"nashbargainScore";"0.1852389"
"0.4158";"0.4455";"rksScore";"0.9333333333333333"
"0.4158";"0.6171";"additiveScore";"0.51645"
"0.4158";"0.6171";"nashbargainScore";"0.25659018"
"0.4158";"0.6171";"rksScore";"0.6737967914438503"
"0.4158";"0.6072";"additiveScore";"0.5115"
"0.4158";"0.6072";"nashbargainScore";"0.25247376"
"0.4158";"0.6072";"rksScore";"0.6847826086956522"
"0.4158";"0.6501";"additiveScore";"0.53295"
"0.4158";"0.6501";"nashbargainScore";"0.27031158"
"0.4158";"0.6501";"rksScore";"0.6395939086294417"
"0.4158";"0.5808";"additiveScore";"0.49829999999999997"
"0.4158";"0.5808";"nashbargainScore";"0.24149663999999998"
"0.4158";"0.5808";"rksScore";"0.7159090909090909"
"0.4158";"0.4983";"additiveScore";"0.45705"
"0.4158";"0.4983";"nashbargainScore";"0.20719314"
"0.4158";"0.4983";"rksScore";"0.8344370860927152"
"0.4158";"0.6303000000000001";"additiveScore";"0.52305"
"0.4158";"0.6303000000000001";"nashbargainScore";"0.26207874000000003"
"0.4158";"0.6303000000000001";"rksScore";"0.6596858638743455"
"0.4158";"0.6171";"additiveScore";"0.51645"
"0.4158";"0.6171";"nashbargainScore";"0.25659018"
"0.4158";"0.6171";"rksScore";"0.6737967914438503"
"0.4158";"0.5049";"additiveScore";"0.46035000000000004"
"0.4158";"0.5049";"nashbargainScore";"0.20993742"
"0.4158";"0.5049";"rksScore";"0.8235294117647058"
"0.4158";"0.4224";"additiveScore";"0.41910000000000003"
"0.4158";"0.4224";"nashbargainScore";"0.17563392"
"0.4158";"0.4224";"rksScore";"0.984375"
"0.4158";"0.4752";"additiveScore";"0.4455"
"0.4158";"0.4752";"nashbargainScore";"0.19758816"
"0.4158";"0.4752";"rksScore";"0.875"
"0.4158";"0.3498";"additiveScore";"0.38280000000000003"
"0.4158";"0.3498";"nashbargainScore";"0.14544684"
"0.4158";"0.3498";"rksScore";"0.8412698412698413"
"0.4158";"0.35309999999999997";"additiveScore";"0.38444999999999996"
"0.4158";"0.35309999999999997";"nashbargainScore";"0.14681898"
"0.4158";"0.35309999999999997";"rksScore";"0.8492063492063491"
