"Utility_Bank";"Utility_Insurance";"Type";"Score"
"0.6237";"0.5742";"rksScore";"0.9206349206349207"
"0.6237";"0.4719";"additiveScore";"0.5478000000000001"
"0.6237";"0.4719";"nashbargainScore";"0.29432403"
"0.6237";"0.4719";"rksScore";"0.7566137566137565"
"0.6237";"0.5742";"additiveScore";"0.5989500000000001"
"0.6237";"0.5742";"nashbargainScore";"0.35812854000000005"
"0.6237";"0.5742";"rksScore";"0.9206349206349207"
"0.6237";"0.429";"additiveScore";"0.52635"
"0.6237";"0.429";"nashbargainScore";"0.2675673"
"0.6237";"0.429";"rksScore";"0.6878306878306878"
"0.6237";"0.4686";"additiveScore";"0.54615"
"0.6237";"0.4686";"nashbargainScore";"0.29226582"
"0.6237";"0.4686";"rksScore";"0.7513227513227513"
"0.6237";"0.6171";"additiveScore";"0.6204000000000001"
"0.6237";"0.6171";"nashbargainScore";"0.38488527"
"0.6237";"0.6171";"rksScore";"0.9894179894179893"
"0.6237";"0.3894";"additiveScore";"0.5065500000000001"
"0.6237";"0.3894";"nashbargainScore";"0.24286878000000003"
"0.6237";"0.3894";"rksScore";"0.6243386243386243"
"0.6237";"0.48510000000000003";"additiveScore";"0.5544"
"0.6237";"0.48510000000000003";"nashbargainScore";"0.30255687000000003"
"0.6237";"0.48510000000000003";"rksScore";"0.7777777777777778"
"0.6237";"0.5808";"additiveScore";"0.60225"
"0.6237";"0.5808";"nashbargainScore";"0.36224496"
"0.6237";"0.5808";"rksScore";"0.9312169312169312"
"0.6237";"0.3927";"additiveScore";"0.5082"
"0.6237";"0.3927";"nashbargainScore";"0.24492699"
"0.6237";"0.3927";"rksScore";"0.6296296296296295"
"0.6237";"0.4158";"additiveScore";"0.51975"
"0.6237";"0.4158";"nashbargainScore";"0.25933446"
"0.6237";"0.4158";"rksScore";"0.6666666666666666"
"0.6237";"0.5445";"additiveScore";"0.5841000000000001"
"0.6237";"0.5445";"nashbargainScore";"0.33960465"
"0.6237";"0.5445";"rksScore";"0.8730158730158729"
"0.6237";"0.5181";"additiveScore";"0.5709"
"0.6237";"0.5181";"nashbargainScore";"0.32313897"
"0.6237";"0.5181";"rksScore";"0.8306878306878307"
"0.6237";"0.5313";"additiveScore";"0.5775"
"0.6237";"0.5313";"nashbargainScore";"0.33137181"
"0.6237";"0.5313";"rksScore";"0.8518518518518517"
"0.6237";"0.5643";"additiveScore";"0.5940000000000001"
"0.6237";"0.5643";"nashbargainScore";"0.35195391000000004"
"0.6237";"0.5643";"rksScore";"0.9047619047619048"
"0.6237";"0.4719";"additiveScore";"0.5478000000000001"
"0.6237";"0.4719";"nashbargainScore";"0.29432403"
"0.6237";"0.4719";"rksScore";"0.7566137566137565"
"0.6237";"0.5147999999999999";"additiveScore";"0.56925"
"0.6237";"0.5147999999999999";"nashbargainScore";"0.32108075999999997"
"0.6237";"0.5147999999999999";"rksScore";"0.8253968253968252"
"0.6237";"0.6402000000000001";"additiveScore";"0.63195"
"0.6237";"0.6402000000000001";"nashbargainScore";"0.3992927400000001"
"0.6237";"0.6402000000000001";"rksScore";"0.9742268041237112"
"0.6237";"0.4521";"additiveScore";"0.5379"
"0.6237";"0.4521";"nashbargainScore";"0.28197477000000004"
"0.6237";"0.4521";"rksScore";"0.7248677248677249"
"0.6237";"0.6138";"additiveScore";"0.61875"
"0.6237";"0.6138";"nashbargainScore";"0.38282706000000005"
"0.6237";"0.6138";"rksScore";"0.9841269841269841"
"0.44220000000000004";"0.6369";"additiveScore";"0.53955"
"0.44220000000000004";"0.6369";"nashbargainScore";"0.28163718000000004"
"0.44220000000000004";"0.6369";"rksScore";"0.694300518134715"
"0.44220000000000004";"0.528";"additiveScore";"0.48510000000000003"
"0.44220000000000004";"0.528";"nashbargainScore";"0.23348160000000004"
"0.44220000000000004";"0.528";"rksScore";"0.8375"
"0.44220000000000004";"0.5412";"additiveScore";"0.4917"
"0.44220000000000004";"0.5412";"nashbargainScore";"0.23931864000000003"
"0.44220000000000004";"0.5412";"rksScore";"0.8170731707317074"
"0.44220000000000004";"0.5808";"additiveScore";"0.5115000000000001"
"0.44220000000000004";"0.5808";"nashbargainScore";"0.25682976"
"0.44220000000000004";"0.5808";"rksScore";"0.7613636363636365"
"0.44220000000000004";"0.6501";"additiveScore";"0.54615"
"0.44220000000000004";"0.6501";"nashbargainScore";"0.28747422"
"0.44220000000000004";"0.6501";"rksScore";"0.6802030456852792"
"0.44220000000000004";"0.5907";"additiveScore";"0.5164500000000001"
"0.44220000000000004";"0.5907";"nashbargainScore";"0.26120754"
"0.44220000000000004";"0.5907";"rksScore";"0.7486033519553074"
"0.44220000000000004";"0.7953";"additiveScore";"0.61875"
"0.44220000000000004";"0.7953";"nashbargainScore";"0.35168166"
"0.44220000000000004";"0.7953";"rksScore";"0.5560165975103735"
"0.44220000000000004";"0.5148";"additiveScore";"0.47850000000000004"
"0.44220000000000004";"0.5148";"nashbargainScore";"0.22764456000000002"
"0.44220000000000004";"0.5148";"rksScore";"0.858974358974359"
"0.44220000000000004";"0.5247";"additiveScore";"0.48345000000000005"
"0.44220000000000004";"0.5247";"nashbargainScore";"0.23202234000000005"
"0.44220000000000004";"0.5247";"rksScore";"0.8427672955974843"
"0.44220000000000004";"0.7029";"additiveScore";"0.57255"
"0.44220000000000004";"0.7029";"nashbargainScore";"0.31082238"
"0.44220000000000004";"0.7029";"rksScore";"0.6291079812206574"
"0.44220000000000004";"0.8085";"additiveScore";"0.6253500000000001"
"0.44220000000000004";"0.8085";"nashbargainScore";"0.3575187"
"0.44220000000000004";"0.8085";"rksScore";"0.5469387755102041"
"0.44220000000000004";"0.7986";"additiveScore";"0.6204000000000001"
"0.44220000000000004";"0.7986";"nashbargainScore";"0.35314092"
"0.44220000000000004";"0.7986";"rksScore";"0.5537190082644629"
"0.44220000000000004";"0.7722";"additiveScore";"0.6072"
"0.44220000000000004";"0.7722";"nashbargainScore";"0.34146684000000005"
"0.44220000000000004";"0.7722";"rksScore";"0.5726495726495727"
"0.44220000000000004";"0.5412";"additiveScore";"0.4917"
"0.44220000000000004";"0.5412";"nashbargainScore";"0.23931864000000003"
"0.44220000000000004";"0.5412";"rksScore";"0.8170731707317074"
"0.44220000000000004";"0.6369";"additiveScore";"0.53955"
"0.44220000000000004";"0.6369";"nashbargainScore";"0.28163718000000004"
"0.44220000000000004";"0.6369";"rksScore";"0.694300518134715"
"0.44220000000000004";"0.5775";"additiveScore";"0.50985"
"0.44220000000000004";"0.5775";"nashbargainScore";"0.2553705"
"0.44220000000000004";"0.5775";"rksScore";"0.7657142857142858"
"0.44220000000000004";"0.5148";"additiveScore";"0.47850000000000004"
"0.44220000000000004";"0.5148";"nashbargainScore";"0.22764456000000002"
"0.44220000000000004";"0.5148";"rksScore";"0.858974358974359"
"0.44220000000000004";"0.5973";"additiveScore";"0.51975"
"0.44220000000000004";"0.5973";"nashbargainScore";"0.26412606000000005"
"0.44220000000000004";"0.5973";"rksScore";"0.7403314917127072"
"0.44220000000000004";"0.4917";"additiveScore";"0.46695000000000003"
"0.44220000000000004";"0.4917";"nashbargainScore";"0.21742974000000004"
"0.44220000000000004";"0.4917";"rksScore";"0.8993288590604027"
"0.44220000000000004";"0.6798";"additiveScore";"0.5609999999999999"
"0.44220000000000004";"0.6798";"nashbargainScore";"0.30060756"
"0.44220000000000004";"0.6798";"rksScore";"0.6504854368932039"
"0.44220000000000004";"0.7061999999999999";"additiveScore";"0.5742"
"0.44220000000000004";"0.7061999999999999";"nashbargainScore";"0.31228164"
"0.44220000000000004";"0.7061999999999999";"rksScore";"0.6261682242990655"
"0.44220000000000004";"0.7887";"additiveScore";"0.61545"
"0.44220000000000004";"0.7887";"nashbargainScore";"0.34876314"
"0.44220000000000004";"0.7887";"rksScore";"0.5606694560669457"
"0.44220000000000004";"0.6930000000000001";"additiveScore";"0.5676000000000001"
"0.44220000000000004";"0.6930000000000001";"nashbargainScore";"0.30644460000000007"
"0.44220000000000004";"0.6930000000000001";"rksScore";"0.638095238095238"
"0.44220000000000004";"0.5841000000000001";"additiveScore";"0.51315"
"0.44220000000000004";"0.5841000000000001";"nashbargainScore";"0.25828902000000004"
"0.44220000000000004";"0.5841000000000001";"rksScore";"0.7570621468926554"
"0.44220000000000004";"0.5478";"additiveScore";"0.495"
"0.44220000000000004";"0.5478";"nashbargainScore";"0.24223716"
"0.44220000000000004";"0.5478";"rksScore";"0.8072289156626508"
"0.44220000000000004";"0.6698999999999999";"additiveScore";"0.5560499999999999"
"0.44220000000000004";"0.6698999999999999";"nashbargainScore";"0.29622978"
"0.44220000000000004";"0.6698999999999999";"rksScore";"0.6600985221674878"
"0.44220000000000004";"0.7227";"additiveScore";"0.58245"
"0.44220000000000004";"0.7227";"nashbargainScore";"0.31957794"
"0.44220000000000004";"0.7227";"rksScore";"0.6118721461187215"
"0.44220000000000004";"0.5445";"additiveScore";"0.49335"
"0.44220000000000004";"0.5445";"nashbargainScore";"0.24077790000000002"
"0.44220000000000004";"0.5445";"rksScore";"0.8121212121212122"
"0.44220000000000004";"0.6303";"additiveScore";"0.53625"
"0.44220000000000004";"0.6303";"nashbargainScore";"0.27871866"
"0.44220000000000004";"0.6303";"rksScore";"0.7015706806282723"
"0.44220000000000004";"0.5808";"additiveScore";"0.5115000000000001"
"0.44220000000000004";"0.5808";"nashbargainScore";"0.25682976"
"0.44220000000000004";"0.5808";"rksScore";"0.7613636363636365"
"0.44220000000000004";"0.66";"additiveScore";"0.5511"
"0.44220000000000004";"0.66";"nashbargainScore";"0.29185200000000006"
"0.44220000000000004";"0.66";"rksScore";"0.67"
